date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita,scores,anomaly
44088,Riverside County,California,17457.0,55766,1118,3.19447786,0.064043077,-0.005217835217106281,-1
44088,San Bernardino County,California,8865.0,50709,832,5.720135364,0.09385222800000001,-0.07123282261117947,-1
44088,San Diego County,California,8865.0,42950,734,4.8448956569999995,0.082797518,-0.047151555045940485,-1
44088,Suffolk County,Massachusetts,1490.0,23236,1119,15.59463087,0.7510067109999999,-0.10248387266180992,-1
44088,Prince George's County,Maryland,4470.0,28141,813,6.295525727,0.181879195,-0.07693424345022937,-1
44089,Summit County,Ohio,1490.0,4912,244,3.296644295,0.163758389,-0.005217835217106281,-1
44089,Providence County,Rhode Island,4470.0,17500,854,3.9149888139999995,0.19105145399999998,-0.028061196174954506,-1
44089,Mecklenburg County,North Carolina,8742.0,27271,340,3.119537863,0.038892702,-0.002604504717883871,-1
44089,Suffolk County,New York,1490.0,45785,2011,30.72818792,1.34966443,-0.11077410765330453,-1
44089,Westchester County,New York,9154.0,37600,1453,4.107493992,0.158728425,-0.03022014098442627,-1
44089,Milwaukee County,Wisconsin,6125.0,27289,517,4.455346939,0.08440816300000001,-0.0394611209283009,-1
44089,Sumner County,Tennessee,1490.0,4548,92,3.0523489930000003,0.061744966,-0.003126463799635548,-1
44089,Dallas County,Texas,16633.0,79474,1050,4.778091745,0.063127518,-0.04494684993379272,-1
44089,Harris County,Texas,32024.0,120336,2440,3.7576817389999997,0.076192855,-0.016290877632656797,-1
44089,Cook County,Illinois,17212.0,135690,5137,7.883453405,0.298454567,-0.09077607387485942,-1
44089,Maricopa County,Arizona,28120.0,137870,3172,4.902916074,0.11280227599999999,-0.04936223493257341,-1
44089,Broward County,Florida,16243.0,74689,1288,4.598226929,0.079295697,-0.04055529948482817,-1
44089,Sussex County,Delaware,1490.0,6567,199,4.40738255,0.13355704699999998,-0.0394611209283009,-1
44089,Miami-Dade County,Florida,21992.0,164687,2923,7.488495817,0.13291196800000002,-0.09077607387485942,-1
44089,Santa Clara County,California,6131.0,19683,288,3.210406133,0.046974392000000004,-0.00469446162064846,-1
44089,Los Angeles County,California,14464.0,255049,6273,17.6333656,0.43369745600000004,-0.10543566039462626,-1
44089,Orange County,California,14899.0,52316,1105,3.511376602,0.074166051,-0.008365523964534272,-1
44089,Riverside County,California,17457.0,55986,1125,3.2070802539999996,0.064444063,-0.00469446162064846,-1
44089,San Bernardino County,California,8865.0,50978,835,5.750479413,0.094190637,-0.0723700228661649,-1
44089,San Diego County,California,8865.0,43244,742,4.878059786000001,0.083699944,-0.04936223493257341,-1
44089,Suffolk County,Massachusetts,1490.0,23306,1120,15.64161074,0.751677852,-0.10248387266180992,-1
44089,Prince George's County,Maryland,4470.0,28271,813,6.324608501,0.181879195,-0.07693424345022937,-1
44090,Summit County,Ohio,1490.0,4948,246,3.320805369,0.165100671,-0.005217835217106281,-1
44090,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44090,Mecklenburg County,North Carolina,8742.0,27394,341,3.13360787,0.039007092,-0.002604504717883871,-1
44090,Westchester County,New York,9154.0,37633,1454,4.111098973,0.158837667,-0.03022014098442627,-1
44090,Suffolk County,New York,1490.0,45843,2011,30.76711409,1.34966443,-0.11077410765330453,-1
44090,Milwaukee County,Wisconsin,6125.0,27466,518,4.484244898,0.084571429,-0.038914586629338443,-1
44090,Sumner County,Tennessee,1490.0,4568,92,3.065771812,0.061744966,-0.003126463799635548,-1
44090,Dallas County,Texas,16633.0,79786,1056,4.796849636,0.063488246,-0.04659981926432155,-1
44090,Harris County,Texas,32024.0,120771,2458,3.771265301,0.076754934,-0.018950586598323493,-1
44090,Cook County,Illinois,17212.0,136246,5146,7.915756449,0.29897745800000003,-0.09077607387485942,-1
44090,Maricopa County,Arizona,28120.0,138151,3199,4.9129089619999995,0.11376244699999999,-0.04936223493257341,-1
44090,Sussex County,Delaware,1490.0,6578,200,4.414765101,0.134228188,-0.0394611209283009,-1
44090,Broward County,Florida,16243.0,74832,1297,4.607030721,0.079849781,-0.04055529948482817,-1
44090,Miami-Dade County,Florida,21992.0,165146,2955,7.509367042999999,0.13436704300000002,-0.09077607387485942,-1
44090,Santa Clara County,California,6131.0,19760,294,3.222965259,0.047953025999999996,-0.0041714420118385,-1
44090,Los Angeles County,California,14464.0,256148,6303,17.70934735,0.435771571,-0.10543566039462626,-1
44090,Riverside County,California,17457.0,56201,1136,3.219396231,0.06507418200000001,-0.0041714420118385,-1
44090,San Bernardino County,California,8865.0,51252,838,5.781387479,0.09452904699999999,-0.07407871115615772,-1
44090,San Diego County,California,8865.0,43508,748,4.90783982,0.08437676300000001,-0.04936223493257341,-1
44090,Orange County,California,14899.0,52486,1111,3.5227867639999997,0.074568763,-0.010998376600080184,-1
44090,Suffolk County,Massachusetts,1490.0,23371,1122,15.685234900000001,0.753020134,-0.10248387266180992,-1
44090,Prince George's County,Maryland,4470.0,28413,814,6.356375839,0.182102908,-0.07865220541626017,-1
44091,Summit County,Ohio,1490.0,5020,246,3.369127517,0.165100671,-0.005217835217106281,-1
44091,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44091,Mecklenburg County,North Carolina,8742.0,27505,343,3.1463051930000003,0.039235873,-0.003126463799635548,-1
44091,Suffolk County,New York,1490.0,45915,2011,30.81543624,1.34966443,-0.11077410765330453,-1
44091,Westchester County,New York,9154.0,37671,1454,4.115250164,0.158837667,-0.03184318828875432,-1
44091,Milwaukee County,Wisconsin,6125.0,27720,519,4.525714286,0.084734694,-0.040008025130012226,-1
44091,Sumner County,Tennessee,1490.0,4585,93,3.0771812080000003,0.062416107,-0.002604504717883871,-1
44091,Dallas County,Texas,16633.0,80244,1059,4.824385258,0.063668611,-0.047151555045940485,-1
44091,Harris County,Texas,32024.0,121628,2470,3.79802648,0.07712965299999999,-0.020550736193273966,-1
44091,Cook County,Illinois,17212.0,136993,5147,7.959156403,0.299035557,-0.09193973742322292,-1
44091,Maricopa County,Arizona,28120.0,139051,3210,4.944914651,0.114153627,-0.04936223493257341,-1
44091,Broward County,Florida,16243.0,75048,1311,4.620328757,0.080711691,-0.042199345974004765,-1
44091,Sussex County,Delaware,1490.0,6585,200,4.419463087,0.134228188,-0.0394611209283009,-1
44091,Miami-Dade County,Florida,21992.0,165594,2977,7.529738087,0.135367406,-0.09077607387485942,-1
44091,Santa Clara County,California,6131.0,19891,296,3.244332083,0.048279237,-0.0041714420118385,-1
44091,Los Angeles County,California,14464.0,257271,6324,17.78698838,0.43722345100000004,-0.10543566039462626,-1
44091,Orange County,California,14899.0,52645,1115,3.5334586210000003,0.074837237,-0.010998376600080184,-1
44091,Riverside County,California,17457.0,56374,1143,3.229306295,0.065475168,-0.0041714420118385,-1
44091,San Bernardino County,California,8865.0,51467,839,5.805640157999999,0.09464185,-0.07464904507089576,-1
44091,San Diego County,California,8865.0,43682,754,4.927467569,0.08505358199999999,-0.04936223493257341,-1
44091,Suffolk County,Massachusetts,1490.0,23464,1122,15.74765101,0.753020134,-0.10248387266180992,-1
44091,Prince George's County,Maryland,4470.0,28580,817,6.393736017999999,0.182774049,-0.07922563474166477,-1
44092,Summit County,Ohio,1490.0,5056,248,3.393288591,0.166442953,-0.005217835217106281,-1
44092,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44092,Mecklenburg County,North Carolina,8742.0,27605,344,3.157744223,0.039350262999999996,-0.002604504717883871,-1
44092,Suffolk County,New York,1490.0,45956,2011,30.84295302,1.34966443,-0.11077410765330453,-1
44092,Westchester County,New York,9154.0,37717,1454,4.120275288999999,0.158837667,-0.03238493655747243,-1
44092,Milwaukee County,Wisconsin,6125.0,27995,521,4.570612245,0.085061224,-0.04055529948482817,-1
44092,Sumner County,Tennessee,1490.0,4621,93,3.101342282,0.062416107,-0.002604504717883871,-1
44092,Dallas County,Texas,16633.0,80736,1073,4.8539650089999995,0.064510311,-0.047151555045940485,-1
44092,Harris County,Texas,32024.0,122445,2483,3.823538596,0.077535598,-0.02161930841376314,-1
44092,Cook County,Illinois,17212.0,137580,5150,7.993260516,0.299209854,-0.09193973742322292,-1
44092,Maricopa County,Arizona,28120.0,139963,3245,4.977347084,0.11539829300000001,-0.05102417553197669,-1
44092,Broward County,Florida,16243.0,75266,1317,4.633749923,0.081081081,-0.042199345974004765,-1
44092,Sussex County,Delaware,1490.0,6570,200,4.4093959730000005,0.134228188,-0.0394611209283009,-1
44092,Miami-Dade County,Florida,21992.0,165979,3027,7.547244452999999,0.13764096,-0.09077607387485942,-1
44092,Santa Clara County,California,6131.0,20129,296,3.2831511989999997,0.048279237,-0.005217835217106281,-1
44092,Los Angeles County,California,14464.0,258516,6330,17.87306416,0.437638274,-0.10543566039462626,-1
44092,Orange County,California,14899.0,52900,1123,3.550573864,0.075374186,-0.010998376600080184,-1
44092,Riverside County,California,17457.0,56681,1153,3.246892364,0.06604800400000001,-0.0041714420118385,-1
44092,San Bernardino County,California,8865.0,51750,858,5.837563452,0.09678511,-0.07464904507089576,-1
44092,San Diego County,California,8865.0,44070,757,4.971235195,0.085391991,-0.04936223493257341,-1
44092,Suffolk County,Massachusetts,1490.0,23552,1124,15.80671141,0.754362416,-0.10248387266180992,-1
44092,Prince George's County,Maryland,4470.0,28737,817,6.42885906,0.182774049,-0.07922563474166477,-1
44093,Summit County,Ohio,1490.0,5073,248,3.404697987,0.166442953,-0.00469446162064846,-1
44093,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44093,Mecklenburg County,North Carolina,8742.0,27605,344,3.157744223,0.039350262999999996,-0.002604504717883871,-1
44093,Suffolk County,New York,1490.0,46010,2011,30.87919463,1.34966443,-0.11077410765330453,-1
44093,Westchester County,New York,9154.0,37754,1454,4.124317238,0.158837667,-0.03238493655747243,-1
44093,Milwaukee County,Wisconsin,6125.0,28268,521,4.615183673,0.085061224,-0.042199345974004765,-1
44093,Sumner County,Tennessee,1490.0,4629,93,3.106711409,0.062416107,-0.002604504717883871,-1
44093,Dallas County,Texas,16633.0,80917,1083,4.864846991,0.065111525,-0.047151555045940485,-1
44093,Harris County,Texas,32024.0,123264,2498,3.849113165,0.078003997,-0.02161930841376314,-1
44093,Cook County,Illinois,17212.0,138576,5157,8.051127121,0.299616547,-0.09193973742322292,-1
44093,Maricopa County,Arizona,28120.0,139586,3260,4.963940256,0.115931721,-0.04936223493257341,-1
44093,Broward County,Florida,16243.0,75499,1319,4.648094564,0.081204211,-0.042199345974004765,-1
44093,Sussex County,Delaware,1490.0,6600,201,4.429530201,0.134899329,-0.0394611209283009,-1
44093,Miami-Dade County,Florida,21992.0,166515,3055,7.571616952,0.13891415099999999,-0.09077607387485942,-1
44093,Santa Clara County,California,6131.0,20252,297,3.3032131789999997,0.048442342,-0.005217835217106281,-1
44093,Los Angeles County,California,14464.0,259817,6330,17.96301162,0.437638274,-0.10543566039462626,-1
44093,Orange County,California,14899.0,53163,1127,3.568226055,0.075642661,-0.010998376600080184,-1
44093,Riverside County,California,17457.0,56681,1153,3.246892364,0.06604800400000001,-0.0041714420118385,-1
44093,San Bernardino County,California,8865.0,52287,908,5.898138747999999,0.10242526800000001,-0.07464904507089576,-1
44093,San Diego County,California,8865.0,44356,796,5.003496898,0.089791314,-0.05102417553197669,-1
44093,Suffolk County,Massachusetts,1490.0,23674,1128,15.888590599999999,0.75704698,-0.10248387266180992,-1
44093,Prince George's County,Maryland,4470.0,28737,816,6.42885906,0.182550336,-0.07922563474166477,-1
44094,Summit County,Ohio,1490.0,5096,249,3.420134228,0.167114094,-0.00469446162064846,-1
44094,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44094,Mecklenburg County,North Carolina,8742.0,27772,346,3.176847403,0.039579044,-0.0036487761512542516,-1
44094,Westchester County,New York,9154.0,37800,1454,4.129342363999999,0.158837667,-0.03238493655747243,-1
44094,Suffolk County,New York,1490.0,46061,2012,30.91342282,1.35033557,-0.11077410765330453,-1
44094,Milwaukee County,Wisconsin,6125.0,28490,521,4.651428571,0.085061224,-0.042199345974004765,-1
44094,Sumner County,Tennessee,1490.0,4686,93,3.144966443,0.062416107,-0.003126463799635548,-1
44094,Dallas County,Texas,16633.0,81752,1085,4.915048398,0.065231768,-0.04936223493257341,-1
44094,Harris County,Texas,32024.0,123817,2504,3.866381464,0.07819135599999999,-0.02161930841376314,-1
44094,Cook County,Illinois,17212.0,139088,5162,8.080873809,0.299907042,-0.09310497667510986,-1
44094,Maricopa County,Arizona,28120.0,139856,3261,4.973541963,0.115967283,-0.05102417553197669,-1
44094,Sussex County,Delaware,1490.0,6631,201,4.45033557,0.134899329,-0.0394611209283009,-1
44094,Broward County,Florida,16243.0,75682,1320,4.659360955,0.081265776,-0.042199345974004765,-1
44094,Miami-Dade County,Florida,21992.0,166880,3055,7.588213896,0.13891415099999999,-0.09077607387485942,-1
44094,Santa Clara County,California,6131.0,20410,297,3.328983853,0.048442342,-0.005217835217106281,-1
44094,Los Angeles County,California,14464.0,260797,6353,18.03076604,0.439228429,-0.10543566039462626,-1
44094,Orange County,California,14899.0,53381,1128,3.58285791,0.075709779,-0.010998376600080184,-1
44094,Riverside County,California,17457.0,56681,1153,3.246892364,0.06604800400000001,-0.0041714420118385,-1
44094,San Bernardino County,California,8865.0,52471,908,5.918894529,0.10242526800000001,-0.07464904507089576,-1
44094,San Diego County,California,8865.0,44640,760,5.035532995,0.0857304,-0.05102417553197669,-1
44094,Prince George's County,Maryland,4470.0,28934,816,6.472930648999999,0.182550336,-0.07922563474166477,-1
44094,Suffolk County,Massachusetts,1490.0,23741,1131,15.93355705,0.759060403,-0.10248387266180992,-1
44095,Summit County,Ohio,1490.0,5149,249,3.455704698,0.167114094,-0.00469446162064846,-1
44095,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44095,Mecklenburg County,North Carolina,8742.0,27864,347,3.187371311,0.039693434,-0.005217835217106281,-1
44095,Suffolk County,New York,1490.0,46109,2012,30.94563758,1.35033557,-0.11077410765330453,-1
44095,Westchester County,New York,9154.0,37836,1454,4.133275071,0.158837667,-0.03238493655747243,-1
44095,Milwaukee County,Wisconsin,6125.0,28600,521,4.669387755,0.085061224,-0.042199345974004765,-1
44095,Sumner County,Tennessee,1490.0,4705,93,3.1577181210000003,0.062416107,-0.002604504717883871,-1
44095,Dallas County,Texas,16633.0,82079,1085,4.93470811,0.065231768,-0.04936223493257341,-1
44095,Harris County,Texas,32024.0,137946,2505,4.307581814,0.078222583,-0.034555598749725025,-1
44095,Cook County,Illinois,17212.0,139597,5167,8.1104462,0.300197537,-0.09310497667510986,-1
44095,Maricopa County,Arizona,28120.0,140006,3262,4.978876245,0.116002845,-0.05102417553197669,-1
44095,Broward County,Florida,16243.0,75801,1322,4.666687188,0.081388906,-0.042199345974004765,-1
44095,Sussex County,Delaware,1490.0,6649,203,4.462416107,0.13624161099999998,-0.038914586629338443,-1
44095,Miami-Dade County,Florida,21992.0,167152,3055,7.60058203,0.13891415099999999,-0.09077607387485942,-1
44095,Santa Clara County,California,6131.0,20511,298,3.345457511,0.048605447999999996,-0.005217835217106281,-1
44095,Los Angeles County,California,14464.0,261446,6366,18.07563606,0.44012721200000005,-0.10543566039462626,-1
44095,Orange County,California,14899.0,53524,1128,3.59245587,0.075709779,-0.012054014079519337,-1
44095,Riverside County,California,17457.0,57419,1162,3.289167669,0.066563556,-0.005217835217106281,-1
44095,San Bernardino County,California,8865.0,52649,908,5.9389734910000005,0.10242526800000001,-0.07464904507089576,-1
44095,San Diego County,California,8865.0,44988,760,5.074788494,0.0857304,-0.052689492896027645,-1
44095,Suffolk County,Massachusetts,1490.0,23798,1131,15.97181208,0.759060403,-0.10248387266180992,-1
44095,Prince George's County,Maryland,4470.0,29008,816,6.489485459,0.182550336,-0.07922563474166477,-1
44096,Summit County,Ohio,1490.0,5172,249,3.47114094,0.167114094,-0.007314874273534722,-1
44096,Providence County,Rhode Island,4470.0,17941,866,4.013646532,0.193736018,-0.03022014098442627,-1
44096,Mecklenburg County,North Carolina,8742.0,27964,348,3.198810341,0.039807824,-0.005217835217106281,-1
44096,Westchester County,New York,9154.0,37865,1454,4.136443085,0.158837667,-0.03238493655747243,-1
44096,Suffolk County,New York,1490.0,46176,2012,30.99060403,1.35033557,-0.11077410765330453,-1
44096,Milwaukee County,Wisconsin,6125.0,28843,525,4.709061224,0.085714286,-0.04384673287021279,-1
44096,Sumner County,Tennessee,1490.0,4721,93,3.1684563760000004,0.062416107,-0.0036487761512542516,-1
44096,Dallas County,Texas,16633.0,82212,1091,4.942704263,0.065592497,-0.04936223493257341,-1
44096,Harris County,Texas,32024.0,138473,2518,4.324038221,0.078628529,-0.03509918281921065,-1
44096,Cook County,Illinois,17212.0,140078,5172,8.13839182,0.300488032,-0.09310497667510986,-1
44096,Maricopa County,Arizona,28120.0,140314,3275,4.9898293030000005,0.116465149,-0.05102417553197669,-1
44096,Broward County,Florida,16243.0,75944,1328,4.675490981,0.081758296,-0.04274810344818836,-1
44096,Sussex County,Delaware,1490.0,6666,203,4.4738255030000005,0.13624161099999998,-0.038914586629338443,-1
44096,Miami-Dade County,Florida,21992.0,167514,3085,7.617042561,0.140278283,-0.09077607387485942,-1
44096,Santa Clara County,California,6131.0,20587,300,3.3578535310000004,0.048931659,-0.005217835217106281,-1
44096,Los Angeles County,California,14464.0,262133,6401,18.123133300000003,0.442547013,-0.10543566039462626,-1
44096,Orange County,California,14899.0,53733,1150,3.606483657,0.077186388,-0.012054014079519337,-1
44096,Riverside County,California,17457.0,57482,1172,3.292776537,0.067136392,-0.005217835217106281,-1
44096,San Bernardino County,California,8865.0,52873,908,5.964241399,0.10242526800000001,-0.07464904507089576,-1
44096,San Diego County,California,8865.0,45210,765,5.099830795,0.086294416,-0.05324535026163557,-1
44096,Suffolk County,Massachusetts,1490.0,23822,1131,15.98791946,0.759060403,-0.10248387266180992,-1
44096,Prince George's County,Maryland,4470.0,29091,818,6.508053691000001,0.182997763,-0.07922563474166477,-1
44097,Summit County,Ohio,1490.0,5202,250,3.491275168,0.167785235,-0.007314874273534722,-1
44097,Providence County,Rhode Island,4470.0,18437,882,4.124608501,0.197315436,-0.03238493655747243,-1
44097,Mecklenburg County,North Carolina,8742.0,28065,350,3.2103637610000004,0.040036605,-0.00469446162064846,-1
44097,Westchester County,New York,9154.0,37902,1455,4.140485034,0.158946908,-0.03238493655747243,-1
44097,Suffolk County,New York,1490.0,46208,2012,31.01208054,1.35033557,-0.11077410765330453,-1
44097,Milwaukee County,Wisconsin,6125.0,29004,525,4.735346938999999,0.085714286,-0.04384673287021279,-1
44097,Sumner County,Tennessee,1490.0,4750,93,3.187919463,0.062416107,-0.005217835217106281,-1
44097,Dallas County,Texas,16633.0,82600,1106,4.966031383,0.06649431900000001,-0.04936223493257341,-1
44097,Harris County,Texas,32024.0,139017,2535,4.341025481,0.07915938,-0.03509918281921065,-1
44097,Cook County,Illinois,17212.0,140623,5180,8.170055775,0.300952824,-0.09310497667510986,-1
44097,Maricopa County,Arizona,28120.0,140409,3304,4.993207681,0.117496444,-0.05102417553197669,-1
44097,Sussex County,Delaware,1490.0,6673,204,4.47852349,0.136912752,-0.038914586629338443,-1
44097,Broward County,Florida,16243.0,76146,1343,4.687927107,0.082681771,-0.04384673287021279,-1
44097,Miami-Dade County,Florida,21992.0,167879,3127,7.633639505,0.142188068,-0.09077607387485942,-1
44097,Santa Clara County,California,6131.0,20648,301,3.367802969,0.049094764000000006,-0.005217835217106281,-1
44097,Los Angeles County,California,14464.0,263333,6423,18.2060979,0.44406803100000003,-0.10543566039462626,-1
44097,Orange County,California,14899.0,53901,1176,3.617759581,0.078931472,-0.012054014079519337,-1
44097,Riverside County,California,17457.0,57695,1173,3.304977946,0.067193676,-0.005217835217106281,-1
44097,San Bernardino County,California,8865.0,53121,908,5.992216582,0.10242526800000001,-0.07521976499632566,-1
44097,San Diego County,California,8865.0,45488,767,5.131190073,0.086520023,-0.055472544398619594,-1
44097,Prince George's County,Maryland,4470.0,29157,821,6.522818792000001,0.183668904,-0.07922563474166477,-1
44097,Suffolk County,Massachusetts,1490.0,23891,1131,16.03422819,0.759060403,-0.10248387266180992,-1
44098,Summit County,Ohio,1490.0,5237,252,3.514765101,0.169127517,-0.008365523964534272,-1
44098,Providence County,Rhode Island,4470.0,18437,882,4.124608501,0.197315436,-0.03238493655747243,-1
44098,Mecklenburg County,North Carolina,8742.0,28195,350,3.2252345,0.040036605,-0.0041714420118385,-1
44098,Westchester County,New York,9154.0,37947,1455,4.145400918,0.158946908,-0.03238493655747243,-1
44098,Suffolk County,New York,1490.0,46241,2012,31.03422819,1.35033557,-0.11077410765330453,-1
44098,Milwaukee County,Wisconsin,6125.0,29355,525,4.792653061,0.085714286,-0.04494684993379272,-1
44098,Sumner County,Tennessee,1490.0,4758,96,3.1932885910000004,0.06442953,-0.005217835217106281,-1
44098,Dallas County,Texas,16633.0,83304,1115,5.008356881,0.067035412,-0.05102417553197669,-1
44098,Harris County,Texas,32024.0,139681,2548,4.36175993,0.07956532599999999,-0.03564313479468484,-1
44098,Cook County,Illinois,17212.0,141430,5187,8.216941669,0.30135951699999997,-0.09310497667510986,-1
44098,Maricopa County,Arizona,28120.0,140584,3329,4.99943101,0.118385491,-0.05102417553197669,-1
44098,Broward County,Florida,16243.0,76329,1358,4.699193499,0.083605245,-0.04384673287021279,-1
44098,Sussex County,Delaware,1490.0,6691,204,4.490604027,0.136912752,-0.0394611209283009,-1
44098,Miami-Dade County,Florida,21992.0,168271,3163,7.651464169,0.143825027,-0.09077607387485942,-1
44098,Santa Clara County,California,6131.0,20756,305,3.385418366,0.049747186,-0.005217835217106281,-1
44098,Los Angeles County,California,14464.0,264414,6455,18.28083518,0.44628042,-0.10543566039462626,-1
44098,Riverside County,California,17457.0,57883,1179,3.315747265,0.067537378,-0.005217835217106281,-1
44098,San Bernardino County,California,8865.0,53359,908,6.0190637339999995,0.10242526800000001,-0.07521976499632566,-1
44098,San Diego County,California,8865.0,45659,773,5.150479413,0.087196842,-0.055472544398619594,-1
44098,Orange County,California,14899.0,54023,1182,3.62594805,0.079334184,-0.012054014079519337,-1
44098,Suffolk County,Massachusetts,1490.0,23988,1132,16.09932886,0.7597315440000001,-0.10248387266180992,-1
44098,Prince George's County,Maryland,4470.0,29259,822,6.545637584,0.18389261699999998,-0.07922563474166477,-1
44099,Summit County,Ohio,1490.0,5265,252,3.533557047,0.169127517,-0.010998376600080184,-1
44099,Providence County,Rhode Island,4470.0,18437,882,4.124608501,0.197315436,-0.03238493655747243,-1
44099,Mecklenburg County,North Carolina,8742.0,28416,355,3.2505147560000003,0.040608556000000004,-0.0041714420118385,-1
44099,Westchester County,New York,9154.0,38000,1456,4.151190736,0.15905615,-0.03238493655747243,-1
44099,Suffolk County,New York,1490.0,46293,2013,31.06912752,1.351006711,-0.11077410765330453,-1
44099,Milwaukee County,Wisconsin,6125.0,29640,527,4.839183673,0.08604081599999999,-0.047151555045940485,-1
44099,Sumner County,Tennessee,1490.0,4794,97,3.2174496639999997,0.065100671,-0.0041714420118385,-1
44099,Dallas County,Texas,16633.0,83304,1115,5.008356881,0.067035412,-0.05102417553197669,-1
44099,Harris County,Texas,32024.0,140532,2548,4.38833375,0.07956532599999999,-0.03727720064792528,-1
44099,Cook County,Illinois,17212.0,142215,5194,8.262549384,0.30176621,-0.09310497667510986,-1
44099,Maricopa County,Arizona,28120.0,140753,3343,5.005440967,0.118883357,-0.05102417553197669,-1
44099,Broward County,Florida,16243.0,76520,1364,4.71095241,0.083974635,-0.04384673287021279,-1
44099,Sussex County,Delaware,1490.0,6718,205,4.5087248319999995,0.137583893,-0.0394611209283009,-1
44099,Miami-Dade County,Florida,21992.0,168774,3202,7.674336122000001,0.14559839900000002,-0.09077607387485942,-1
44099,Santa Clara County,California,6131.0,20882,307,3.405969662,0.050073397,-0.00469446162064846,-1
44099,Los Angeles County,California,14464.0,265775,6488,18.37493086,0.448561947,-0.10543566039462626,-1
44099,Riverside County,California,17457.0,58178,1189,3.33264593,0.068110214,-0.005217835217106281,-1
44099,San Bernardino County,California,8865.0,53669,922,6.054032713,0.104004512,-0.0757908711937052,-1
44099,San Diego County,California,8865.0,46064,775,5.196164693,0.08742244800000001,-0.05658840384083885,-1
44099,Orange County,California,14899.0,54328,1204,3.646419223,0.08081079299999999,-0.012054014079519337,-1
44099,Suffolk County,Massachusetts,1490.0,24089,1133,16.16711409,0.760402685,-0.10248387266180992,-1
44099,Prince George's County,Maryland,4470.0,29365,825,6.56935123,0.184563758,-0.07979945217278239,-1
44100,Summit County,Ohio,1490.0,5304,252,3.559731544,0.169127517,-0.010998376600080184,-1
44100,Providence County,Rhode Island,4470.0,18437,882,4.124608501,0.197315436,-0.03238493655747243,-1
44100,Mecklenburg County,North Carolina,8742.0,28579,355,3.269160375,0.040608556000000004,-0.0041714420118385,-1
44100,Suffolk County,New York,1490.0,46345,2013,31.10402685,1.351006711,-0.11077410765330453,-1
44100,Westchester County,New York,9154.0,38050,1456,4.1566528289999995,0.15905615,-0.03238493655747243,-1
44100,Milwaukee County,Wisconsin,6125.0,29974,528,4.893714286,0.08620408199999999,-0.04936223493257341,-1
44100,Sumner County,Tennessee,1490.0,4819,98,3.2342281880000003,0.065771812,-0.0041714420118385,-1
44100,Dallas County,Texas,16633.0,83304,1120,5.008356881,0.067336019,-0.05102417553197669,-1
44100,Harris County,Texas,32024.0,140868,2572,4.3988258810000005,0.080314764,-0.038914586629338443,-1
44100,Cook County,Illinois,17212.0,143084,5203,8.313037416,0.302289101,-0.09310497667510986,-1
44100,Maricopa County,Arizona,28120.0,140963,3363,5.012908962,0.119594595,-0.05102417553197669,-1
44100,Sussex County,Delaware,1490.0,6727,206,4.514765101,0.138255034,-0.0394611209283009,-1
44100,Broward County,Florida,16243.0,76700,1379,4.722034107,0.08489811,-0.04384673287021279,-1
44100,Miami-Dade County,Florida,21992.0,169143,3231,7.691114951,0.146917061,-0.09077607387485942,-1
44100,Santa Clara County,California,6131.0,21030,312,3.4301092810000005,0.050888925,-0.00469446162064846,-1
44100,Los Angeles County,California,14464.0,266988,6504,18.45879425,0.44966814200000005,-0.10543566039462626,-1
44100,Orange County,California,14899.0,54527,1214,3.6597758239999996,0.08148197900000001,-0.012054014079519337,-1
44100,Riverside County,California,17457.0,58178,1189,3.33264593,0.068110214,-0.005217835217106281,-1
44100,San Bernardino County,California,8865.0,54386,925,6.134912578,0.10434292199999999,-0.07693424345022937,-1
44100,San Diego County,California,8865.0,46394,775,5.233389735,0.08742244800000001,-0.05658840384083885,-1
44100,Prince George's County,Maryland,4470.0,29365,827,6.56935123,0.18501118600000002,-0.07979945217278239,-1
44100,Suffolk County,Massachusetts,1490.0,24177,1134,16.2261745,0.761073826,-0.10248387266180992,-1
44101,Summit County,Ohio,1490.0,5332,252,3.57852349,0.169127517,-0.010998376600080184,-1
44101,Providence County,Rhode Island,4470.0,18437,882,4.124608501,0.197315436,-0.03238493655747243,-1
44101,Mecklenburg County,North Carolina,8742.0,28708,356,3.2839167239999996,0.040722947,-0.005217835217106281,-1
44101,Suffolk County,New York,1490.0,46387,2013,31.13221477,1.351006711,-0.11077410765330453,-1
44101,Westchester County,New York,9154.0,38097,1456,4.161787197,0.15905615,-0.03238493655747243,-1
44101,Milwaukee County,Wisconsin,6125.0,30277,528,4.943183673,0.08620408199999999,-0.04936223493257341,-1
44101,Sumner County,Tennessee,1490.0,4865,98,3.2651006710000003,0.065771812,-0.0041714420118385,-1
